3	8	0.711718	-0.568157	-0.413104	Humorum	湿海
3	8	0.0436082	0.998791	0.0226873	Smythii	史密斯海
3	8	0.491102	0.820572	0.292372	Crisium	危海
3	8	0.809602	-0.226045	0.541708	Imbrium	雨海
3	8	0.892861	-0.266173	-0.363251	Nubium	云海
3	8	0.905847	-0.386377	-0.173648	Cognitum	知海
3	8	-0.797694	0.236288	-0.554844	Ingenii	智海
2	9	0.464903	0.874355	0.139173	Perseverantiae	长存湖
3	9	0.0652144	-0.956599	-0.284015	Veris	春湖
3	9	-0.218491	0.857173	-0.466387	Solitudinis	孤独湖
3	9	0.937167	0.209482	0.278991	Gaudii	欢乐湖
3	9	0.692533	-0.357443	-0.626604	Timoris	恐怖湖
3	9	0.687872	0.384439	0.615662	Somniorum	梦湖
3	9	0.104682	-0.979532	-0.171929	Autumni	秋湖
3	9	0.664505	0.635014	0.393942	Bonitatis	仁慈湖
3	9	0.364648	0.592728	0.718126	Temporis	时令湖
3	9	0.628912	0.323217	0.707107	Mortis	死湖
3	9	0.949092	0.201736	0.241922	Lenitatis	温柔湖
3	9	0.309083	0.662832	0.681998	Spei	希望湖
3	9	0.346157	-0.901769	-0.258819	Aestatis	夏湖
3	9	0.941921	0.0824074	0.325568	Felicitatis	幸福湖
3	9	0.586354	-0.566235	-0.579281	Excellentiae	秀丽湖
3	9	0.944026	0.149519	0.29404	Doloris	忧伤湖
3	9	0.938471	0.11523	0.325568	Odii	怨恨湖
2	10	0.737644	0.599467	0.310676	Amoris	爱湾
3	10	0.514975	0.857062	0.0157073	Successus	成功湾
3	10	0.716057	0.672422	0.187381	Concordiae	和谐湾
3	10	0.612303	-0.37522	0.695913	Iridum	虹湾
3	10	0.885863	0.459188	-0.0662739	Asperitatis	狂暴湾
3	10	0.970399	-0.150226	0.189095	Aestuum	浪湾
3	10	0.323564	-0.490711	0.809017	Roris	露湾
3	10	0.849639	-0.0207647	0.526956	Lunicus	眉月湾
3	10	0.930767	0.304221	0.202787	Honoris	荣誉湾
3	10	0.950477	0.0331914	0.309017	Fidei	信赖湾
3	10	0.998683	0.0296402	0.0418757	Medii	中央湾
3	11	0.894913	0.00624777	0.446198	Putredinis	腐沼
3	11	0.685803	0.685803	0.243615	Somni	睡沼
3	11	0.747388	-0.400746	-0.529919	Epidemiarum	疫沼
3	12	0.394655	0.886409	0.241922	Agarum	阿格鲁姆海角
3	12	0.888078	0.358807	0.287361	Archerusia	阿切鲁西亚海角
3	12	0.871679	0.071665	0.48481	Fresnel	菲涅耳海角
3	12	0.747261	-0.485277	-0.45399	Kelvin	开尔文海角
3	12	0.625414	-0.302337	0.71934	Laplace	拉普拉斯岬
3	12	0.936317	-0.131591	-0.325568	Taenarium	泰纳里厄姆海角
